var1,var2,label1,label2,similarity,waves1,waves2,var_pair
q78a,q77a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1.0000000000000002,Wave3,"Wave3, Wave4","('q77a', 'q78a')"
q78a,q76a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1.0000000000000002,Wave3,"Wave3, Wave4","('q76a', 'q78a')"
q77a,q79a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1.0000000000000002,"Wave3, Wave4","Wave3, Wave4","('q77a', 'q79a')"
q78a,q79a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1.0000000000000002,Wave3,"Wave3, Wave4","('q78a', 'q79a')"
q82a,q75a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1.0000000000000002,"Wave4, Wave5","Wave3, Wave4","('q75a', 'q82a')"
q97,q101,to what extent would you want our country to be democratic now,to what extent would you want our country to be democratic now,1.0,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","('q101', 'q97')"
q001,q1,how would you rate the overall economic condition of our country today,how would you rate the overall economic condition of our country today,1.0,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q001', 'q1')"
q069,q60,for the sake of the family the individual should put his personal interests second,for the sake of the family the individual should put his personal interests second,1.0,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q069', 'q60')"
q22,q20_3,third organization,third organization,1.0,"Wave3, Wave4, Wave5, Wave6",Wave2,"('q20_3', 'q22')"
q118,q120,which comes closer to your own view,which comes closer to your own view,1.0,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","('q118', 'q120')"
q180,q167,which country should be a model for our own country s future development,which country should be a model for our own country s future development,1.0,"Wave5, Wave6","Wave4, Wave5, Wave6","('q167', 'q180')"
q004,q4,as for your own family how do you rate your economic situation today,as for your own family how do you rate your economic situation today,0.9999999999999999,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q004', 'q4')"
q119b,q127a_2,b did you personally witness it or were you told about it by a family member or friend who personall,a_2 did you personally witness it or were you told about it by a family member or friend who persona,0.9800514118834348,Wave6,Wave5,"('q119b', 'q127a_2')"
q127a_3,q119c,a_3 did you personally witness it or were you told about it by a family member or friend who persona,c did you personally witness it or were you told about it by a family member or friend who personall,0.9789180411867456,Wave5,Wave6,"('q119c', 'q127a_3')"
q127a_1,q119a,a_1 did you personally witness it or were you told about it by a family member or friend who persona,a did you personally witness it or were you told about it by a family member or friend who personall,0.9651376778012735,Wave5,Wave6,"('q119a', 'q127a_1')"
q119c,q119b,c did you personally witness it or were you told about it by a family member or friend who personall,b did you personally witness it or were you told about it by a family member or friend who personall,0.9485931826370622,Wave6,Wave6,"('q119b', 'q119c')"
q41,q030,try to persuade others to vote for a certain candidate or party,did you try to persuade others to vote for a certain candidate or party,0.9373005320555385,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q030', 'q41')"
q127a_2,q119c,a_2 did you personally witness it or were you told about it by a family member or friend who persona,c did you personally witness it or were you told about it by a family member or friend who personall,0.9296700879464534,Wave5,Wave6,"('q119c', 'q127a_2')"
q119b,q127a_3,b did you personally witness it or were you told about it by a family member or friend who personall,a_3 did you personally witness it or were you told about it by a family member or friend who persona,0.9285949802301732,Wave6,Wave5,"('q119b', 'q127a_3')"
q119c,q119a,c did you personally witness it or were you told about it by a family member or friend who personall,a did you personally witness it or were you told about it by a family member or friend who personall,0.9183522896086646,Wave6,Wave6,"('q119a', 'q119c')"
q119a,q119b,a did you personally witness it or were you told about it by a family member or friend who personall,b did you personally witness it or were you told about it by a family member or friend who personall,0.9164881759794028,Wave6,Wave6,"('q119a', 'q119b')"
q147,q147a,a political leader should tolerate the views of those who challenge his political ideals,a political leader should not tolerate the views of those who challenge his political ideals,0.9135569478390638,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave3","('q147', 'q147a')"
q127a_3,q127a_2,a_3 did you personally witness it or were you told about it by a family member or friend who persona,a_2 did you personally witness it or were you told about it by a family member or friend who persona,0.910070821442451,Wave5,Wave5,"('q127a_2', 'q127a_3')"
q119a,q127a_3,a did you personally witness it or were you told about it by a family member or friend who personall,a_3 did you personally witness it or were you told about it by a family member or friend who persona,0.8989916244630768,Wave6,Wave5,"('q119a', 'q127a_3')"
q127a_2,q119a,a_2 did you personally witness it or were you told about it by a family member or friend who persona,a did you personally witness it or were you told about it by a family member or friend who personall,0.8982055308430861,Wave5,Wave6,"('q119a', 'q127a_2')"
q029,q40,did you attend a campaign meeting or rally,attend a campaign meeting or rally,0.8930438529292465,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q029', 'q40')"
q97b,q97a,b what are the most important problems facing this country that government should address third,a what are the most important problems facing this country that government should address second,0.8902616955820257,Wave6,Wave6,"('q97a', 'q97b')"
q70a,q80,a contacted officials at higher level 4 categories,contacted officials at higher level,0.8874159585719189,Wave4,"Wave2, Wave3, Wave4, Wave5, Wave6","('q70a', 'q80')"
q119c,q127a_1,c did you personally witness it or were you told about it by a family member or friend who personall,a_1 did you personally witness it or were you told about it by a family member or friend who persona,0.8863363961963892,Wave6,Wave5,"('q119c', 'q127a_1')"
q127a_1,q119b,a_1 did you personally witness it or were you told about it by a family member or friend who persona,b did you personally witness it or were you told about it by a family member or friend who personall,0.8845372698970858,Wave5,Wave6,"('q119b', 'q127a_1')"
q5,q005,how would you compare the current economic condition of your family with what it was a few years ago,how would you compare the current economic condition of your family with what it was five years ago,0.8843222346600972,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q005', 'q5')"
q76,q143,for the sake of the national community society the individual should be prepared to sacrifice,for the sake of the national community society the individual should be prepared to sacrifice his pe,0.8817387819865425,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5","('q143', 'q76')"
q127a_3,q127a_1,a_3 did you personally witness it or were you told about it by a family member or friend who persona,a_1 did you personally witness it or were you told about it by a family member or friend who persona,0.8676506887970891,Wave5,Wave5,"('q127a_1', 'q127a_3')"
q98,q103,which would you think democracy is suitable for our country,do you think democracy is suitable for our country,0.8673750666080873,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","('q103', 'q98')"
q003,q3,what do you think will be the state of our country s economic condition five years from now,what do you think will be the state of our country s economic condition a few years from now,0.8671596278776144,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q003', 'q3')"
q127a_2,q127a_1,a_2 did you personally witness it or were you told about it by a family member or friend who persona,a_1 did you personally witness it or were you told about it by a family member or friend who persona,0.866892000226157,Wave5,Wave5,"('q127a_1', 'q127a_2')"
q057,q50,how often do you follow news about politics,how often do you follow news about politics and government,0.8666821185990914,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q057', 'q50')"
q156,q160,relation the european community or european union,impression the european community or european union,0.8608528963347528,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4","('q156', 'q160')"
q006,q6,what do you think the economic situation of your family will be five years from now,what do you think the economic situation of your family will be a few years from now,0.8583942789818381,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q006', 'q6')"
q104,q99,how satisfied or dissatisfied are you with the current government,how satisfied or dissatisfied are you with the government,0.8466753054859512,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6","('q104', 'q99')"
q49,q056,how interested would you say you are in politics,how interested would you say you are interested in politics,0.8442621278358601,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q056', 'q49')"
q039,q040,asked to vote for a particular candidate _government official whom you know personally,asked to vote for a particular candidate _government official whom you don t know,0.839307202955815,Wave1,Wave1,"('q039', 'q040')"
q057a,q058,how often do you follow news about politics in the daily newspaper television and radio,how often do you follow news about politics in the daily newspaper,0.8381011831617927,Wave1,Wave1,"('q057a', 'q058')"
q106b,q97a,b what are the most important problems facing this country that government should address 3rd respon,a what are the most important problems facing this country that government should address second,0.8362504149838257,Wave5,Wave6,"('q106b', 'q97a')"
q97a,q106a,a what are the most important problems facing this country that government should address second,a what are the most important problems facing this country that government should address 2nd respon,0.8362504149838256,Wave6,Wave5,"('q106a', 'q97a')"
q97b,q106b,b what are the most important problems facing this country that government should address third,b what are the most important problems facing this country that government should address 3rd respon,0.8344883831230622,Wave6,Wave5,"('q106b', 'q97b')"
q106a,q97b,a what are the most important problems facing this country that government should address 2nd respon,b what are the most important problems facing this country that government should address third,0.8344883831230621,Wave5,Wave6,"('q106a', 'q97b')"
q041,q042,asked to vote for a particular candidate _candidate party activist whom you know personally,asked to vote for a particular candidate _candidate party activist whom you dont know,0.8327579855902464,Wave1,Wave1,"('q041', 'q042')"
q057,q059,how often do you follow news about politics,how often do you follow news about politics on television,0.8305572192724975,Wave1,Wave1,"('q057', 'q059')"
q002,q2,how would you describe the change in the economic condition of our country over the past five years,how would you describe the change in the economic condition of our country over the last years,0.82812024346222,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q002', 'q2')"
q106a,q106b,a what are the most important problems facing this country that government should address 2nd respon,b what are the most important problems facing this country that government should address 3rd respon,0.8277093620174201,Wave5,Wave5,"('q106a', 'q106b')"
q53,q061,how much impact do you feel government politics have on your daily life,how much impact do you feel government policies have on your daily life,0.8146514105926734,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q061', 'q53')"
q162,q158,impression international monetary fund or imf,relation international monetary fund or imf,0.8090477778601028,"Wave2, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6","('q158', 'q162')"
q157b,q177,b does china do more good or harm to the region,does china do more good or harm to asia,0.8081787047373654,Wave3,"Wave5, Wave6","('q157b', 'q177')"
q157a,q177,a does china do more good or harm to the region,does china do more good or harm to asia,0.8081787047373654,"Wave3, Wave5, Wave6","Wave5, Wave6","('q157a', 'q177')"
q086,q088,did you do this alone or with others _contacted media,did you do this alone or with others _contacted other people,0.8033945380400094,Wave1,Wave1,"('q086', 'q088')"
q057,q060,how often do you follow news about politics,how often do you follow news about politics on the radio,0.7958805117328803,Wave1,Wave1,"('q057', 'q060')"
q139b,q139c,b did you or a member of your family suffer from loss of job,c did you or a member of your family suffer from loss of household income,0.7951292909348716,Wave6,Wave6,"('q139b', 'q139c')"
q075,q81,contacted elected legislative representatives at any level,contacted elected officials or legislative representatives at any level,0.79376519815829,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q075', 'q81')"
q51c,q52c,c you use social media primarily to share news or information,c how often do you use social media to share news or information,0.7906572684188375,Wave5,Wave6,"('q51c', 'q52c')"
q157,q161,relation the united nations or un,impression the united nations or un,0.7901999749657771,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6","('q157', 'q161')"
q081,q086,did you do this alone or with others _contacted government official,did you do this alone or with others _contacted media,0.787160289442404,Wave1,Wave1,"('q081', 'q086')"
q060,q059,how often do you follow news about politics on the radio,how often do you follow news about politics on television,0.7857504355058226,Wave1,Wave1,"('q059', 'q060')"
q82,q076,contacted officials of political parties or other political organizations,contacted political parties or other political organizations,0.7611933060355534,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q076', 'q82')"
q057,q058,how often do you follow news about politics,how often do you follow news about politics in the daily newspaper,0.7599797449549375,Wave1,Wave1,"('q057', 'q058')"
q054,q053,influential_candidate party activist whom you don t know,influential_candidate party activist whom you know personally,0.7575527274957518,Wave1,Wave1,"('q053', 'q054')"
q099,q95,where would you place our country on this scale during the period of,where would you place our country during the period of,0.7569953017888531,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q099', 'q95')"
q081,q088,did you do this alone or with others _contacted government official,did you do this alone or with others _contacted other people,0.7547984253171227,Wave1,Wave1,"('q081', 'q088')"
q092,q076,gift or dinner_contacted political parties or other political organizations,contacted political parties or other political organizations,0.7359617040201475,Wave1,Wave1,"('q076', 'q092')"
q013,q012,how much trust do you have in the police,how much trust do you have in the military,0.7320694054366432,Wave1,Wave1,"('q012', 'q013')"
q013,q007,how much trust do you have in the police,how much trust do you have in the courts,0.7269310426997376,Wave1,Wave1,"('q007', 'q013')"
q007,q012,how much trust do you have in the courts,how much trust do you have in the military,0.7230974975631649,Wave1,Wave1,"('q007', 'q012')"
q42,q031,did you do anything else to help out or work for a party or candidate running in the election,did you do anything else to help or show your support for a party or candidate running in the electi,0.72173381603227,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q031', 'q42')"
q83,q077,contacted representative of non government civil society organizations,contacted non government civil society organizations,0.7210117882294835,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q077', 'q83')"
q175,q177,does the united states do more good or harm to asia,does china do more good or harm to asia,0.720793767235009,"Wave5, Wave6","Wave5, Wave6","('q175', 'q177')"
q50,q059,how often do you follow news about politics and government,how often do you follow news about politics on television,0.7198290904168579,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q059', 'q50')"
q24,q25,how much trust do you have in your relatives,how much trust do you have in your neighbors,0.7132803560878155,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6","('q24', 'q25')"
q176,q178,the influence of the u s on world affairs today is negative or positive,the infulece of china on world affairs today is negative or positive,0.7089820244587718,"Wave5, Wave6","Wave5, Wave6","('q176', 'q178')"
q052,q051,influential_government official whom you don t know,influential_government official whom you know personally,0.7089031529557346,Wave1,Wave1,"('q051', 'q052')"
q171,q169,general speaking the influence the united states has on our country is,general speaking the influence china has on our country is,0.7082091147196544,"Wave4, Wave5, Wave6","Wave4, Wave5, Wave6","('q169', 'q171')"
q182,q171,general speaking the influence china has on our country is,general speaking the influence the united states has on our country is,0.7082091147196544,"Wave5, Wave6","Wave4, Wave5, Wave6","('q171', 'q182')"
q184,q182,general speaking the influence the united states has on our country is,general speaking the influence china has on our country is,0.7082091147196544,"Wave5, Wave6","Wave5, Wave6","('q182', 'q184')"
q184,q169,general speaking the influence the united states has on our country is,general speaking the influence china has on our country is,0.7082091147196544,"Wave5, Wave6","Wave4, Wave5, Wave6","('q169', 'q184')"
q010,q016,how much trust do you have in parliament,how much trust do you have in television,0.7055706084627644,Wave1,Wave1,"('q010', 'q016')"
q124,q121,we should get rid of parliament and elections and have the experts decide everything,we should get rid of parliament and elections and have a strong leader decide things,0.7046661791214593,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","Wave1, Wave2, Wave3, Wave4, Wave5, Wave6","('q121', 'q124')"
q077,q085,contacted non government civil society organizations,did you do this alone or with others _ contacted non government civil society organizations,0.6999946104919494,Wave1,Wave1,"('q077', 'q085')"
q008,q013,how much trust do you have in the national government,how much trust do you have in the police,0.6968513064143433,Wave1,Wave1,"('q008', 'q013')"
q086,q082,did you do this alone or with others _contacted media,did you do this alone or with others _contacted officials at higher level,0.696499450142784,Wave1,Wave1,"('q082', 'q086')"
q012,q008,how much trust do you have in the military,how much trust do you have in the national government,0.6931763898408294,Wave1,Wave1,"('q008', 'q012')"
q160c,q160b,c it is the responsibility of the government to make sure that everyone has access to basic medical ,b it is the responsibility of the government to make sure that everyone has affordable housing,0.6923060778054455,"Wave5, Wave6","Wave5, Wave6","('q160b', 'q160c')"
q69a,q81,a in the past three years have you ever contacted elected officials or legislative representatives a,contacted elected officials or legislative representatives at any level,0.6921113664502881,Wave4,"Wave2, Wave3, Wave4, Wave5, Wave6","('q69a', 'q81')"
q50,q060,how often do you follow news about politics and government,how often do you follow news about politics on the radio,0.6897754080603815,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q060', 'q50')"
q008,q007,how much trust do you have in the national government,how much trust do you have in the courts,0.6883110154580049,Wave1,Wave1,"('q007', 'q008')"
q12,q011,trust in civil service,how much trust do you have in civil service,0.6858925932798504,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q011', 'q12')"
q016,q013,how much trust do you have in television,how much trust do you have in the police,0.6824240832414532,Wave1,Wave1,"('q013', 'q016')"
q015,q016,how much trust do you have in newspapers,how much trust do you have in television,0.6813117749724608,Wave1,Wave1,"('q015', 'q016')"
q010,q013,how much trust do you have in parliament,how much trust do you have in the police,0.6793648155345514,Wave1,Wave1,"('q010', 'q013')"
q012,q016,how much trust do you have in the military,how much trust do you have in television,0.678825250103616,Wave1,Wave1,"('q012', 'q016')"
q010,q015,how much trust do you have in parliament,how much trust do you have in newspapers,0.6782574936792145,Wave1,Wave1,"('q010', 'q015')"
q012,q010,how much trust do you have in the military,how much trust do you have in parliament,0.675782115757584,Wave1,Wave1,"('q010', 'q012')"
q007,q016,how much trust do you have in the courts,how much trust do you have in television,0.6740606057350637,Wave1,Wave1,"('q007', 'q016')"
q72a,q85,a contacted other influential people outside the government 4 categories,contacted other influential people,0.6725627573246699,Wave4,"Wave2, Wave3, Wave4, Wave5, Wave6","('q72a', 'q85')"
q010,q007,how much trust do you have in parliament,how much trust do you have in the courts,0.6710388310142406,Wave1,Wave1,"('q007', 'q010')"
q116,q116e,anyone you know personally witnessed an act of corruption,anyone you know personally witnessed,0.6695714413647806,"Wave1, Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q116', 'q116e')"
q082,q088,did you do this alone or with others _contacted officials at higher level,did you do this alone or with others _contacted other people,0.6678648494506934,Wave1,Wave1,"('q082', 'q088')"
q037,q049,asked to vote for a particular candidate _owners of the firm unit that you work for,influential_owners of the firm unit that you work for,0.667477316285861,Wave1,Wave1,"('q037', 'q049')"
q016,q009,how much trust do you have in television,how much trust do you have in political parties,0.6621040284412743,Wave1,Wave1,"('q009', 'q016')"
q013,q017,how much trust do you have in the police,how much trust do you have in the election commission,0.6598225437390118,Wave1,Wave1,"('q013', 'q017')"
q009,q010,how much trust do you have in political parties,how much trust do you have in parliament,0.6591358543651211,Wave1,Wave1,"('q009', 'q010')"
q058,q50,how often do you follow news about politics in the daily newspaper,how often do you follow news about politics and government,0.6586608554499419,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q058', 'q50')"
q012,q017,how much trust do you have in the military,how much trust do you have in the election commission,0.6563429021293241,Wave1,Wave1,"('q012', 'q017')"
q013,q015,how much trust do you have in the police,how much trust do you have in newspapers,0.6560069860819755,Wave1,Wave1,"('q013', 'q015')"
q086,q084,did you do this alone or with others _contacted media,did you do this alone or with others _contacted political parties or other political organizations,0.6554298474806283,Wave1,Wave1,"('q084', 'q086')"
q168,q170,how much influence does china have on our country,how much influence does the united states have on our country,0.6547381145865719,"Wave4, Wave5, Wave6","Wave4, Wave5, Wave6","('q168', 'q170')"
q170,q181,how much influence does the united states have on our country,how much influence does china have on our country,0.6547381145865719,"Wave4, Wave5, Wave6","Wave5, Wave6","('q170', 'q181')"
q168,q183,how much influence does china have on our country,how much influence does the united states have on our country,0.6547381145865719,"Wave4, Wave5, Wave6","Wave5, Wave6","('q168', 'q183')"
q183,q181,how much influence does the united states have on our country,how much influence does china have on our country,0.6547381145865719,"Wave5, Wave6","Wave5, Wave6","('q181', 'q183')"
q081,q082,did you do this alone or with others _contacted government official,did you do this alone or with others _contacted officials at higher level,0.654369258576954,Wave1,Wave1,"('q081', 'q082')"
q089,q094,gift or dinner_contacted government,gift or dinner_contacted media,0.6531962435581196,Wave1,Wave1,"('q089', 'q094')"
q015,q012,how much trust do you have in newspapers,how much trust do you have in the military,0.6525474662054925,Wave1,Wave1,"('q012', 'q015')"
q084,q088,did you do this alone or with others _contacted political parties or other political organizations,did you do this alone or with others _contacted other people,0.6522147952210795,Wave1,Wave1,"('q084', 'q088')"
q52b,q51b,b how often do you use social media to express my opinion on political issues,b you use social media primarily to expresss my opinion on political issues,0.6521664917520879,Wave6,Wave5,"('q51b', 'q52b')"
q007,q017,how much trust do you have in the courts,how much trust do you have in the election commission,0.6517360603655674,Wave1,Wave1,"('q007', 'q017')"
q097_2,q097_3,meaning of democracy second,meaning of democracy third,0.6514079409254051,Wave1,Wave1,"('q097_2', 'q097_3')"
q93,q99,on the whole how satisfied or dissatisfied are you with the way democracy works in,how satisfied or dissatisfied are you with the government,0.6501424308598986,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6","('q93', 'q99')"
q9,q008,trust in the national government,how much trust do you have in the national government,0.6484276014237417,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q008', 'q9')"
q007,q015,how much trust do you have in the courts,how much trust do you have in newspapers,0.6479672644384037,Wave1,Wave1,"('q007', 'q015')"
q014,q15,how much trust do you have in local government,trust in local government,0.6472645678877423,Wave1,"Wave2, Wave3, Wave4, Wave5, Wave6","('q014', 'q15')"
q014,q016,how much trust do you have in local government,how much trust do you have in television,0.6470335015598447,Wave1,Wave1,"('q014', 'q016')"
q008,q016,how much trust do you have in the national government,how much trust do you have in television,0.646168599382463,Wave1,Wave1,"('q008', 'q016')"
q010,q014,how much trust do you have in parliament,how much trust do you have in local government,0.644132887784312,Wave1,Wave1,"('q010', 'q014')"
q99b,q99a,b what are the third most important problems facing this country 3rd,a what are the second most important problems facing this country 2nd,0.6437185164335055,Wave4,Wave4,"('q99a', 'q99b')"
q008,q010,how much trust do you have in the national government,how much trust do you have in parliament,0.6432718629133819,Wave1,Wave1,"('q008', 'q010')"
q041,q039,asked to vote for a particular candidate _candidate party activist whom you know personally,asked to vote for a particular candidate _government official whom you know personally,0.6421893581370651,Wave1,Wave1,"('q039', 'q041')"
q99b,q97b,b what are the third most important problems facing this country 3rd,b what are the most important problems facing this country that government should address third,0.6418563180650433,Wave4,Wave6,"('q97b', 'q99b')"
q82,q092,contacted officials of political parties or other political organizations,gift or dinner_contacted political parties or other political organizations,0.6415127403567431,"Wave2, Wave3, Wave4, Wave5, Wave6",Wave1,"('q092', 'q82')"
q038,q050,asked to vote for a particularcandidate _member official of organization that you belong to,influential_member official of organization that you belong to,0.6409866610868127,Wave1,Wave1,"('q038', 'q050')"
q97a,q99a,a what are the most important problems facing this country that government should address second,a what are the second most important problems facing this country 2nd,0.6402294569978285,Wave6,Wave4,"('q97a', 'q99a')"
q009,q013,how much trust do you have in political parties,how much trust do you have in the police,0.6375126397720803,Wave1,Wave1,"('q009', 'q013')"
